"FECHA","HORA","ACO","AJM","ATI","BJU","CAM","CCA","CHO","COY","CUA","CUT","FAC","FAR","GAM","HGM","INN","IZT","LLA","LPR","MER","MGH","MON","MPA","NEZ","PED","SAC","SAG","SFE","SJA","TAH","TLA","TLI","UAX","UIZ","VIF","XAL"
"2019-06-04",16,-99,4,5,5,-99,-99,-99,-99,-99,4,5,4,6,5,-99,-99,4,-99,10,5,-99,-99,6,-99,5,6,6,-99,2,8,10,3,6,6,11
"2019-06-04",17,-99,3,6,9,-99,-99,-99,-99,-99,10,7,13,11,9,-99,-99,-99,-99,12,8,-99,-99,13,-99,10,10,9,-99,3,9,6,7,13,5,12
"2019-06-04",18,-99,10,5,13,-99,-99,-99,-99,-99,11,10,11,14,14,-99,16,13,-99,18,11,-99,-99,16,-99,10,12,12,-99,7,8,6,9,15,7,14
"2019-06-04",19,-99,10,9,16,-99,-99,-99,-99,-99,12,14,10,12,20,-99,22,14,-99,20,16,-99,-99,12,-99,14,12,13,-99,8,15,10,10,18,11,16
"2019-06-04",20,-99,12,16,16,-99,-99,-99,-99,-99,14,19,10,10,16,-99,18,12,-99,18,20,-99,-99,12,-99,13,11,11,-99,8,17,10,12,16,16,13
"2019-06-04",21,-99,9,19,13,-99,-99,-99,-99,-99,15,19,15,17,13,-99,16,10,-99,17,14,-99,-99,18,-99,9,12,14,-99,5,20,13,9,12,11,16
"2019-06-04",22,-99,12,17,9,-99,-99,-99,-99,-99,17,15,16,20,10,-99,11,17,-99,14,12,-99,-99,14,-99,4,16,14,-99,5,18,15,8,9,14,20
"2019-06-04",23,-99,17,14,8,-99,-99,-99,-99,-99,20,12,13,19,8,-99,13,19,-99,14,12,-99,-99,12,-99,5,16,14,-99,8,13,15,9,11,16,21
"2019-06-04",24,-99,13,11,11,-99,-99,-99,-99,-99,18,14,12,13,18,-99,19,14,-99,20,12,-99,-99,10,-99,5,12,13,-99,6,16,12,8,12,17,16
"2019-06-05",1,-99,8,17,11,-99,-99,-99,-99,-99,15,19,6,10,16,-99,15,10,-99,15,13,-99,-99,5,-99,3,8,11,-99,5,16,11,8,9,12,10
"2019-06-05",2,-99,12,17,9,-99,-99,-99,-99,-99,13,17,5,7,13,-99,13,10,-99,12,17,-99,-99,5,-99,2,10,7,-99,3,14,18,5,10,12,6
"2019-06-05",3,-99,9,15,7,-99,-99,-99,-99,-99,14,16,5,6,12,-99,12,9,-99,11,17,-99,-99,4,-99,1,7,5,-99,3,10,19,5,8,11,7
"2019-06-05",4,-99,6,13,7,-99,-99,-99,-99,-99,10,13,5,5,7,-99,9,10,-99,10,13,-99,-99,5,-99,2,5,6,-99,2,10,18,3,10,11,8
"2019-06-05",5,-99,8,12,6,-99,-99,-99,-99,-99,8,10,5,7,8,-99,13,11,-99,12,12,-99,-99,5,-99,3,8,7,-99,3,12,12,3,7,10,11
"2019-06-05",6,-99,7,12,8,-99,-99,-99,-99,-99,8,10,7,12,10,-99,10,13,-99,13,11,-99,-99,9,-99,4,10,8,-99,5,15,11,5,10,10,14
"2019-06-05",7,-99,10,11,13,-99,-99,-99,-99,-99,8,9,11,15,12,-99,12,14,-99,13,12,-99,-99,13,-99,4,12,10,-99,8,16,13,9,13,10,16
"2019-06-05",8,-99,9,9,13,-99,-99,-99,-99,-99,9,12,13,15,13,-99,14,15,-99,16,13,-99,-99,13,-99,7,13,10,-99,8,16,12,10,16,11,16
"2019-06-05",9,-99,10,16,14,-99,-99,-99,-99,-99,14,20,8,13,16,-99,16,13,-99,17,15,-99,-99,10,-99,5,11,10,-99,8,15,14,6,-99,13,12
"2019-06-05",10,-99,6,19,12,-99,-99,-99,-99,-99,17,20,7,13,14,-99,13,11,-99,20,15,-99,-99,7,-99,2,9,11,-99,6,16,-99,3,19,18,11
"2019-06-05",11,-99,6,15,11,-99,-99,-99,-99,-99,9,20,8,13,13,-99,10,8,-99,16,15,-99,-99,5,-99,3,7,11,-99,2,16,-99,3,12,14,11
"2019-06-05",12,-99,7,12,10,-99,-99,-99,-99,-99,10,9,5,12,10,-99,10,8,-99,11,15,-99,-99,4,-99,2,6,10,-99,2,-99,-99,3,6,10,11
"2019-06-05",13,-99,5,10,7,-99,-99,-99,-99,-99,10,8,3,7,10,-99,9,6,-99,9,12,-99,-99,4,-99,2,5,7,-99,2,-99,-99,1,4,8,10
"2019-06-05",14,-99,4,6,4,-99,-99,-99,-99,-99,7,8,3,5,9,-99,6,4,-99,8,-99,-99,-99,3,-99,2,5,7,-99,2,-99,-99,1,3,7,9
"2019-06-05",15,-99,6,3,5,-99,-99,-99,-99,-99,10,10,3,5,6,-99,5,6,-99,11,9,-99,-99,3,-99,2,6,8,-99,1,-99,-99,1,-99,8,10
"2019-06-05",16,-99,3,11,6,-99,-99,-99,-99,-99,10,8,4,5,5,-99,7,12,-99,12,10,-99,-99,4,-99,3,8,8,-99,1,-99,12,4,6,11,-99
"2019-06-05",17,-99,3,16,10,-99,-99,-99,-99,-99,13,17,12,-99,10,-99,12,17,-99,12,11,-99,-99,11,-99,8,13,6,-99,-99,-99,13,7,7,13,22
"2019-06-05",18,-99,10,16,13,-99,-99,-99,-99,-99,18,10,17,-99,14,-99,17,22,-99,18,13,-99,-99,12,-99,8,11,8,-99,-99,-99,21,5,11,14,23
"2019-06-05",19,-99,13,13,16,-99,-99,-99,-99,-99,20,14,16,-99,22,-99,20,24,-99,22,17,-99,-99,19,-99,8,18,10,-99,-99,-99,28,16,22,13,22
"2019-06-05",20,-99,13,13,21,-99,-99,-99,-99,-99,8,15,23,-99,22,-99,25,24,-99,26,20,-99,-99,20,-99,8,21,16,-99,-99,-99,17,16,25,15,23
"2019-06-05",21,-99,16,11,18,-99,-99,-99,-99,-99,13,12,23,-99,19,-99,23,22,-99,23,16,-99,-99,25,-99,25,21,10,-99,-99,-99,17,22,26,7,23
"2019-06-05",22,-99,15,7,15,-99,-99,-99,-99,-99,9,11,17,-99,13,-99,14,16,-99,19,14,-99,-99,12,-99,-99,14,11,-99,-99,-99,15,15,17,7,20
"2019-06-05",23,-99,12,6,16,-99,-99,-99,-99,-99,13,10,8,-99,16,-99,19,15,-99,19,17,-99,-99,10,-99,-99,12,9,-99,-99,-99,9,12,13,8,16
"2019-06-05",24,-99,11,5,13,-99,-99,-99,-99,-99,10,4,4,-99,11,-99,16,14,-99,15,13,-99,-99,5,-99,-99,8,-99,-99,-99,-99,11,8,8,7,14
"2019-06-06",1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
"2019-06-06",2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
"2019-06-06",3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
"2019-06-06",4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
"2019-06-06",5,-99,3,6,6,-99,-99,-99,-99,-99,10,7,4,15,6,-99,6,5,-99,10,-99,-99,-99,8,5,4,-99,5,-99,-99,8,15,12,4,6,16
"2019-06-06",6,-99,5,8,9,-99,-99,-99,-99,-99,11,10,6,16,8,-99,10,10,-99,15,-99,-99,-99,15,5,14,-99,7,-99,-99,10,15,12,8,11,18
"2019-06-06",7,-99,8,11,12,-99,-99,-99,-99,-99,14,14,17,18,10,-99,13,16,-99,15,-99,-99,-99,16,9,15,-99,8,-99,-99,13,17,10,14,14,18
"2019-06-06",8,-99,8,12,12,-99,-99,-99,-99,-99,13,13,18,18,10,-99,13,17,-99,17,-99,-99,-99,17,12,16,-99,11,-99,-99,16,14,10,16,14,19
"2019-06-06",9,-99,10,11,12,-99,-99,-99,-99,-99,12,14,17,18,12,-99,13,16,-99,17,15,-99,-99,18,14,16,-99,11,-99,-99,17,13,10,15,13,17
"2019-06-06",10,-99,10,11,13,-99,-99,-99,-99,-99,13,15,20,18,12,-99,16,16,-99,15,15,-99,-99,20,10,19,-99,10,-99,5,21,16,10,18,13,17
"2019-06-06",11,-99,11,7,9,-99,-99,-99,-99,-99,7,17,19,20,13,-99,16,16,-99,23,12,-99,-99,21,10,22,-99,17,-99,4,19,17,8,22,14,17
"2019-06-06",12,-99,10,6,12,-99,-99,-99,-99,-99,7,12,19,18,13,-99,14,15,-99,26,14,-99,-99,20,12,23,-99,15,-99,4,10,20,5,19,13,19
"2019-06-06",13,-99,10,4,11,-99,-99,-99,-99,-99,7,10,18,20,13,-99,17,13,-99,20,12,-99,-99,20,13,16,-99,14,-99,5,19,17,8,20,13,19
"2019-06-06",14,-99,8,3,12,-99,-99,-99,-99,-99,4,10,14,16,12,-99,16,12,-99,14,10,-99,-99,10,9,11,-99,10,-99,5,18,10,10,16,12,19
"2019-06-06",15,-99,7,8,11,-99,-99,-99,-99,-99,2,13,5,8,9,-99,15,9,-99,15,12,-99,-99,9,10,7,-99,9,-99,5,14,9,10,13,5,15
"2019-06-06",16,-99,8,6,9,-99,-99,-99,-99,-99,2,15,2,4,10,-99,12,4,-99,10,12,-99,-99,4,10,5,-99,10,-99,5,18,5,9,9,3,12
"2019-06-06",17,-99,9,5,6,-99,-99,-99,-99,-99,3,11,2,4,7,-99,7,6,-99,12,9,-99,-99,5,10,4,-99,9,-99,3,8,3,6,5,4,11
"2019-06-06",18,-99,10,10,10,-99,-99,-99,-99,-99,5,15,4,8,11,-99,-99,8,-99,13,10,-99,-99,6,7,4,-99,8,-99,3,13,5,6,-99,5,14
"2019-06-06",19,-99,10,10,9,-99,-99,-99,-99,-99,6,15,8,17,14,-99,16,10,-99,17,16,-99,-99,10,11,9,-99,10,-99,5,16,13,6,8,10,16
"2019-06-06",20,-99,9,13,15,-99,-99,-99,-99,-99,14,21,20,27,15,-99,17,16,-99,22,18,-99,-99,22,11,13,-99,15,-99,8,19,20,12,16,17,25
"2019-06-06",21,-99,12,10,16,-99,-99,-99,-99,-99,15,20,21,28,15,-99,21,18,-99,20,17,-99,-99,22,13,20,-99,14,-99,6,19,27,15,23,16,22
"2019-06-06",22,-99,7,7,12,-99,-99,-99,-99,-99,13,9,-99,20,15,-99,14,15,-99,15,10,-99,-99,20,11,19,-99,9,-99,9,13,17,11,17,15,18
"2019-06-06",23,-99,4,6,13,-99,-99,-99,-99,-99,11,9,16,14,13,-99,17,15,-99,18,15,-99,-99,20,12,20,-99,14,-99,9,14,15,12,19,10,18
"2019-06-06",24,-99,2,10,11,-99,-99,-99,-99,-99,10,14,19,17,14,-99,18,18,-99,16,15,-99,-99,20,9,13,-99,7,-99,5,17,15,13,14,11,21
"2019-06-07",1,-99,1,6,11,-99,-99,-99,-99,-99,14,7,15,-99,12,-99,14,17,-99,14,12,-99,-99,9,4,6,-99,4,-99,2,17,11,9,10,17,17
"2019-06-07",2,-99,1,16,10,-99,-99,-99,-99,5,10,14,9,14,12,-99,13,15,-99,15,13,-99,-99,7,9,16,-99,3,-99,5,19,6,6,5,13,18
"2019-06-07",3,-99,4,16,8,-99,-99,-99,-99,8,12,13,9,8,10,-99,12,8,-99,17,14,-99,-99,8,10,11,-99,4,-99,5,17,18,7,15,12,16
"2019-06-07",4,-99,7,12,10,-99,-99,-99,-99,6,11,10,8,8,13,-99,17,12,-99,10,13,-99,-99,10,9,11,-99,6,-99,4,20,19,5,17,10,15
"2019-06-07",5,-99,5,4,12,-99,-99,-99,-99,9,11,5,8,10,14,-99,14,15,-99,13,8,-99,-99,11,8,11,-99,9,-99,4,17,14,10,20,11,14
"2019-06-07",6,-99,7,5,17,-99,-99,-99,-99,16,10,8,8,12,14,-99,17,16,-99,16,13,-99,-99,-99,8,18,-99,10,-99,10,14,13,11,17,9,17
"2019-06-07",7,-99,7,9,15,-99,-99,-99,-99,17,8,10,14,14,15,-99,17,16,-99,19,15,-99,-99,15,10,17,-99,13,-99,7,15,16,11,15,10,19
"2019-06-07",8,-99,7,8,13,-99,-99,-99,-99,20,7,9,15,17,15,-99,15,16,-99,19,14,-99,-99,16,10,16,-99,13,-99,11,14,17,10,15,15,20
"2019-06-07",9,-99,11,10,16,-99,-99,-99,-99,15,11,12,15,18,16,-99,18,19,-99,22,15,-99,-99,17,12,19,-99,12,-99,9,15,17,12,18,17,22
"2019-06-07",10,-99,15,12,17,-99,-99,-99,-99,14,13,17,17,24,20,-99,18,24,-99,26,19,-99,-99,19,15,22,-99,10,-99,10,19,20,15,20,19,24
"2019-06-07",11,-99,10,15,17,-99,-99,-99,-99,15,-99,18,21,28,26,-99,20,27,-99,31,19,-99,-99,19,18,22,-99,-99,-99,8,26,20,13,25,18,22
"2019-06-07",12,-99,9,9,17,-99,-99,-99,-99,7,-99,11,20,-99,22,-99,24,13,-99,26,15,-99,-99,14,16,19,-99,-99,-99,5,34,13,11,24,9,22
"2019-06-07",13,-99,7,9,15,-99,-99,-99,-99,5,-99,18,13,-99,16,-99,21,7,-99,22,12,-99,-99,10,11,16,-99,-99,-99,6,18,8,10,18,4,17
"2019-06-07",14,-99,9,9,12,-99,-99,-99,-99,9,2,12,5,-99,14,-99,15,5,-99,17,13,-99,-99,9,11,8,-99,-99,-99,8,11,5,13,12,3,8
"2019-06-07",15,-99,11,4,7,-99,-99,-99,-99,10,2,8,3,4,10,-99,10,4,-99,10,12,-99,-99,7,11,7,-99,10,-99,8,8,4,9,-99,2,7
"2019-06-07",16,-99,10,5,4,-99,-99,-99,-99,7,3,6,3,4,9,-99,8,5,-99,10,10,-99,-99,6,10,6,-99,8,-99,5,8,4,7,6,2,6
"2019-06-07",17,-99,8,7,6,-99,-99,-99,-99,8,4,9,4,6,7,-99,10,19,-99,10,9,-99,-99,7,7,6,-99,7,-99,4,14,5,5,6,6,13
"2019-06-07",18,-99,7,13,10,-99,-99,-99,-99,9,8,16,12,15,14,-99,15,20,-99,23,16,-99,-99,12,7,7,-99,8,-99,-99,20,6,6,10,11,23
"2019-06-07",19,-99,3,15,10,-99,-99,-99,-99,11,16,19,19,20,11,-99,14,23,-99,20,13,-99,-99,17,8,9,-99,8,-99,4,21,19,10,8,8,24
"2019-06-07",20,-99,6,15,20,-99,-99,-99,-99,18,13,20,18,21,19,-99,20,22,-99,23,19,-99,-99,19,7,15,-99,16,-99,6,25,15,14,15,15,20
"2019-06-07",21,-99,10,16,21,-99,-99,-99,-99,16,12,22,22,25,23,-99,23,23,-99,26,22,-99,-99,20,16,15,-99,16,-99,10,29,17,10,21,17,25
"2019-06-07",22,-99,10,20,20,-99,-99,-99,-99,17,17,19,25,26,20,-99,21,24,-99,25,21,-99,-99,19,14,14,-99,15,-99,13,27,17,14,19,24,27
"2019-06-07",23,-99,11,23,20,-99,-99,-99,-99,17,18,17,21,24,21,-99,22,24,-99,24,20,-99,-99,14,17,7,-99,12,-99,9,27,15,13,19,24,27
"2019-06-07",24,-99,2,17,19,-99,-99,-99,-99,13,15,13,20,23,20,-99,20,22,-99,24,19,-99,-99,19,15,14,-99,13,-99,10,24,24,14,20,22,23
"2019-06-08",1,-99,4,14,18,-99,-99,-99,-99,8,12,10,17,23,18,-99,20,20,-99,22,13,-99,-99,20,13,17,-99,13,-99,12,18,26,16,21,21,20
"2019-06-08",2,-99,12,11,14,-99,-99,-99,-99,13,11,10,15,18,13,-99,19,15,-99,19,13,-99,-99,17,11,16,-99,9,-99,12,15,24,14,20,20,18
"2019-06-08",3,-99,12,11,15,-99,-99,-99,-99,11,9,9,14,16,15,-99,19,15,-99,20,13,-99,-99,15,10,13,-99,8,-99,9,13,20,13,18,17,15
"2019-06-08",4,-99,9,11,13,-99,-99,-99,-99,8,8,8,15,14,13,-99,15,15,-99,17,13,-99,-99,14,5,13,-99,10,-99,5,13,20,10,16,15,16
"2019-06-08",5,-99,11,10,11,-99,-99,-99,-99,8,7,7,13,14,11,-99,13,15,-99,14,12,-99,-99,13,5,12,-99,10,-99,5,11,18,9,15,13,16
"2019-06-08",6,-99,4,8,9,-99,-99,-99,-99,9,5,6,11,14,12,-99,10,14,-99,14,14,-99,-99,14,4,12,-99,11,-99,8,11,16,8,12,13,14
"2019-06-08",7,-99,5,8,10,-99,-99,-99,-99,13,5,6,11,13,10,-99,10,12,-99,14,14,-99,-99,12,8,13,-99,14,-99,8,11,14,8,12,12,16
"2019-06-08",8,-99,16,9,10,-99,-99,-99,-99,11,7,8,11,12,11,-99,12,13,-99,15,12,-99,-99,10,9,15,-99,14,-99,8,12,13,8,12,12,18
"2019-06-08",9,-99,12,9,16,-99,-99,-99,-99,13,10,12,16,20,15,-99,16,19,-99,20,15,-99,-99,15,14,14,-99,10,-99,14,16,18,11,17,13,24
"2019-06-08",10,-99,13,10,25,-99,-99,-99,-99,11,10,15,21,29,22,-99,25,24,-99,25,17,-99,-99,21,18,16,-99,13,-99,17,18,16,19,18,11,30
"2019-06-08",11,-99,15,8,24,-99,-99,-99,-99,11,7,16,31,30,17,-99,26,11,-99,24,17,-99,-99,24,24,20,-99,16,-99,12,15,10,19,23,6,37
"2019-06-08",12,-99,10,6,15,-99,-99,-99,-99,5,3,7,29,26,11,-99,14,8,-99,17,12,-99,-99,27,16,21,-99,7,-99,7,13,9,17,22,4,28
"2019-06-08",13,-99,7,6,10,-99,-99,-99,-99,6,2,10,14,13,14,-99,15,5,-99,21,11,-99,-99,22,9,20,-99,6,-99,9,12,5,12,-99,2,9
"2019-06-08",14,-99,8,4,11,-99,-99,-99,-99,8,2,7,2,3,10,-99,17,3,-99,12,12,-99,-99,15,9,12,-99,9,-99,13,10,3,10,-99,2,6
"2019-06-08",15,-99,6,3,5,-99,-99,-99,-99,8,2,7,1,2,4,-99,7,3,-99,6,5,-99,-99,4,8,7,-99,8,-99,10,8,3,6,7,1,6
"2019-06-08",16,-99,6,3,3,-99,-99,-99,-99,4,1,5,1,2,3,-99,5,2,-99,5,4,-99,-99,3,5,5,-99,3,-99,5,9,3,2,2,2,5
"2019-06-08",17,-99,3,4,3,-99,-99,-99,-99,5,2,6,1,2,4,-99,5,2,-99,8,6,-99,-99,3,4,3,-99,6,-99,4,8,4,1,3,2,7
"2019-06-08",18,-99,4,4,3,-99,-99,-99,-99,9,1,6,1,2,3,-99,6,3,-99,5,6,-99,-99,4,4,5,-99,11,-99,4,9,3,3,4,2,8
"2019-06-08",19,-99,5,5,7,-99,-99,-99,-99,6,2,8,2,3,4,-99,9,3,-99,7,6,-99,-99,6,5,5,-99,4,-99,5,5,4,5,4,2,8
"2019-06-08",20,-99,8,6,6,-99,-99,-99,-99,9,3,7,3,4,5,-99,9,3,-99,8,10,-99,-99,6,6,5,-99,10,-99,7,5,4,9,6,3,9
"2019-06-08",21,-99,8,7,5,-99,-99,-99,-99,9,4,8,5,7,6,-99,10,5,-99,7,8,-99,-99,10,7,8,-99,9,-99,10,7,5,10,9,5,14
"2019-06-08",22,-99,8,7,7,-99,-99,-99,-99,7,4,7,7,6,7,-99,13,7,-99,9,8,-99,-99,10,6,10,-99,6,-99,9,7,6,7,9,4,12
"2019-06-08",23,-99,8,8,7,-99,-99,-99,-99,11,5,10,6,7,7,-99,10,9,-99,10,9,-99,-99,8,7,10,-99,10,-99,8,8,8,5,8,5,13
"2019-06-08",24,-99,10,8,7,-99,-99,-99,-99,8,5,8,6,11,8,-99,9,14,-99,11,11,-99,-99,9,12,9,-99,11,-99,7,11,9,8,11,7,11
"2019-06-09",1,-99,10,10,12,-99,-99,-99,-99,7,5,6,8,8,11,-99,11,11,-99,13,10,-99,-99,10,10,8,-99,9,-99,9,15,10,8,12,7,6
"2019-06-09",2,-99,4,7,11,-99,-99,-99,-99,6,10,8,6,7,13,-99,14,8,-99,14,8,-99,-99,8,8,10,-99,9,-99,9,13,10,12,13,6,4
"2019-06-09",3,-99,1,8,9,-99,-99,-99,-99,5,9,6,5,5,12,-99,16,8,-99,14,6,-99,-99,9,6,9,-99,7,-99,7,12,8,10,14,9,4
"2019-06-09",4,-99,2,5,7,-99,-99,-99,-99,5,10,4,6,8,11,-99,15,7,-99,16,7,-99,-99,7,5,8,-99,6,-99,7,10,11,12,10,7,5
"2019-06-09",5,-99,1,4,6,-99,-99,-99,-99,5,8,4,7,9,10,-99,14,8,-99,17,6,-99,-99,8,3,7,-99,6,-99,5,10,12,11,13,7,8
"2019-06-09",6,-99,1,4,7,-99,-99,-99,-99,5,7,7,10,16,15,-99,14,11,-99,16,6,-99,-99,8,3,10,-99,9,-99,9,7,14,11,16,10,11
"2019-06-09",7,-99,2,4,7,-99,-99,-99,-99,9,6,10,10,18,12,-99,15,17,-99,16,7,-99,-99,10,5,14,-99,14,-99,7,11,16,13,14,13,20
"2019-06-09",8,-99,3,7,12,-99,-99,-99,-99,9,8,11,12,17,16,-99,19,17,-99,18,12,-99,-99,10,6,17,-99,16,-99,-99,16,17,13,15,13,17
"2019-06-09",9,-99,4,6,11,-99,-99,-99,-99,4,11,10,10,17,11,-99,15,15,-99,15,7,-99,-99,10,8,13,-99,7,-99,12,16,11,11,14,9,17
"2019-06-09",10,-99,5,4,10,-99,-99,-99,-99,2,8,4,10,15,10,-99,12,11,-99,15,8,-99,-99,7,5,9,-99,2,-99,9,17,9,11,16,8,17
"2019-06-09",11,-99,3,2,7,-99,-99,-99,-99,2,3,4,7,7,7,-99,10,7,-99,14,6,-99,-99,6,3,7,-99,2,-99,8,12,6,8,14,4,12
"2019-06-09",12,-99,3,5,5,-99,-99,-99,-99,3,0,8,2,3,7,-99,10,5,-99,11,6,-99,-99,4,3,5,-99,3,-99,7,10,4,7,7,2,6
"2019-06-09",13,-99,4,4,5,-99,-99,-99,-99,3,1,8,1,3,6,-99,6,3,-99,6,7,-99,-99,3,4,3,-99,3,-99,5,8,3,7,6,2,6
"2019-06-09",14,-99,6,3,2,-99,-99,-99,-99,5,1,6,1,2,5,-99,4,3,-99,5,6,-99,-99,3,4,3,-99,5,-99,4,5,3,3,3,1,4
"2019-06-09",15,-99,4,3,2,-99,-99,-99,-99,6,1,4,2,2,3,-99,4,3,-99,5,5,-99,-99,3,4,3,-99,5,-99,3,4,3,2,2,1,4
"2019-06-09",16,-99,4,2,2,-99,-99,-99,-99,4,1,4,1,2,3,-99,4,2,-99,5,3,-99,-99,3,3,2,-99,3,-99,2,4,3,2,2,1,3
"2019-06-09",17,-99,3,3,2,-99,-99,-99,-99,4,1,3,1,3,2,-99,3,2,-99,5,3,-99,-99,4,3,2,-99,3,-99,2,4,3,1,2,1,5
"2019-06-09",18,-99,3,3,2,-99,-99,-99,-99,4,1,3,1,3,3,-99,4,1,-99,5,4,-99,-99,3,2,3,-99,3,-99,2,4,3,1,2,1,5
"2019-06-09",19,-99,4,3,2,-99,-99,-99,-99,4,1,3,2,3,3,-99,5,2,-99,5,5,-99,-99,4,3,4,-99,3,-99,2,4,3,1,2,2,6
"2019-06-09",20,-99,4,4,3,-99,-99,-99,-99,4,2,4,2,3,3,-99,7,2,-99,5,5,-99,-99,5,4,4,-99,4,-99,3,5,4,2,3,2,7
"2019-06-09",21,-99,5,5,4,-99,-99,-99,-99,5,4,5,4,4,4,-99,7,3,-99,7,6,-99,-99,6,5,7,-99,4,-99,4,6,5,2,5,3,9
"2019-06-09",22,-99,5,7,5,-99,-99,-99,-99,6,3,6,4,5,5,-99,7,3,-99,6,9,-99,-99,7,5,8,-99,4,-99,5,5,5,3,5,4,8
"2019-06-09",23,-99,7,5,5,-99,-99,-99,-99,6,4,6,4,6,4,-99,7,5,-99,6,7,-99,-99,6,6,7,-99,6,-99,6,5,7,4,5,4,9
"2019-06-09",24,-99,6,5,5,-99,-99,-99,-99,5,5,5,4,6,5,-99,7,6,-99,6,6,-99,-99,6,5,6,-99,6,-99,5,7,6,4,7,4,5
"2019-06-10",1,-99,6,6,6,-99,-99,-99,-99,5,5,3,4,4,6,-99,6,6,-99,5,7,-99,-99,7,7,7,-99,5,-99,6,8,5,4,9,3,4
"2019-06-10",2,-99,4,4,5,-99,-99,-99,-99,4,14,3,3,4,5,-99,6,6,-99,5,9,-99,-99,5,5,6,-99,4,-99,6,10,5,5,8,2,3
"2019-06-10",3,-99,3,3,6,-99,-99,-99,-99,4,6,2,3,3,5,-99,4,6,-99,5,7,-99,-99,4,4,5,-99,4,-99,5,8,6,3,7,3,2
"2019-06-10",4,-99,3,4,6,-99,-99,-99,-99,3,6,3,4,4,7,-99,8,5,-99,7,6,-99,-99,5,4,5,-99,4,-99,3,6,10,6,6,4,6
"2019-06-10",5,-99,2,3,4,-99,-99,-99,-99,4,13,4,5,8,9,-99,9,10,-99,11,10,-99,-99,7,4,9,-99,7,-99,6,7,14,5,16,5,17
"2019-06-10",6,-99,2,9,10,-99,-99,-99,-99,10,12,9,14,15,11,-99,11,20,-99,16,14,-99,-99,20,4,19,-99,14,-99,6,20,20,7,21,13,24
"2019-06-10",7,-99,6,18,17,-99,-99,-99,-99,17,13,18,22,22,20,-99,22,20,-99,24,15,-99,-99,15,10,21,-99,23,-99,8,26,20,15,25,19,17
"2019-06-10",8,-99,6,20,24,-99,-99,-99,-99,18,13,20,17,23,24,-99,25,21,-99,26,18,-99,-99,18,17,18,-99,23,-99,14,25,23,23,21,19,15
"2019-06-10",9,-99,8,18,23,-99,-99,-99,-99,8,18,18,14,20,23,-99,26,18,-99,25,16,-99,-99,17,13,18,-99,11,-99,19,23,22,20,20,15,16
"2019-06-10",10,-99,6,6,16,-99,-99,-99,-99,8,9,10,9,7,14,-99,17,14,-99,19,13,-99,-99,10,10,11,-99,6,-99,14,17,14,18,15,8,9
"2019-06-10",11,-99,8,7,12,-99,-99,-99,-99,6,4,9,6,7,15,-99,7,7,-99,-99,10,-99,-99,7,10,7,-99,6,-99,8,13,8,8,10,3,9
"2019-06-10",12,-99,8,6,9,-99,-99,-99,-99,6,2,10,4,5,-99,-99,7,6,-99,-99,9,-99,-99,6,9,4,-99,6,-99,5,10,6,-99,5,2,8
"2019-06-10",13,-99,4,4,4,-99,-99,-99,-99,4,2,6,2,4,-99,-99,5,4,-99,-99,5,-99,-99,3,4,4,-99,3,-99,3,8,4,-99,4,2,7
"2019-06-10",14,-99,3,4,3,-99,-99,-99,-99,3,2,5,1,2,-99,-99,4,3,-99,-99,4,-99,-99,3,3,3,-99,3,-99,2,9,3,2,3,2,6
"2019-06-10",15,-99,2,4,3,-99,-99,-99,-99,3,2,6,1,2,-99,-99,4,2,-99,-99,4,-99,-99,3,3,3,-99,3,-99,2,10,3,2,2,1,5
"2019-06-10",16,-99,3,3,3,-99,-99,-99,-99,3,2,5,2,2,3,-99,4,2,-99,6,4,-99,-99,3,3,3,-99,3,-99,2,7,3,2,2,1,5
"2019-06-10",17,-99,3,3,3,-99,-99,-99,-99,3,1,4,1,2,3,-99,5,2,-99,6,4,-99,-99,3,3,3,-99,4,-99,3,6,3,2,3,2,7
"2019-06-10",18,-99,3,4,3,-99,-99,-99,-99,3,2,5,2,2,3,-99,5,3,-99,6,4,-99,-99,3,3,4,-99,4,-99,3,7,3,2,3,1,5
"2019-06-10",19,-99,3,4,3,-99,-99,-99,-99,4,2,6,2,3,3,-99,6,3,-99,6,4,-99,-99,4,3,4,-99,3,-99,3,7,3,2,3,2,6
"2019-06-10",20,-99,4,5,5,-99,-99,-99,-99,5,2,-99,3,4,5,-99,7,3,-99,7,6,-99,-99,4,5,4,-99,4,-99,4,6,5,3,4,3,9
